point,file,gx,gxx,gxy,gxz,gy,gyy,gyz,gz,gzz,pot,ratio,size
65,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height260000-pole.txt,-0.00356470896200943,-0.310977880912198,-3.94750387705447e-16,0.000726249061173542,-5.6999028977614e-14,-0.310725289740029,3.68617896623347e-15,206.723241760355,0.621703170652891,13723.0800197065,0.0,1.0
66,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height260000-pole.txt,-0.00289732157340616,-0.310822152121457,-6.65197419851904e-16,0.000610197724982691,-2.38352631902472e-14,-0.310666040695341,-1.53416301472593e-15,206.722381711839,0.621488192817333,13723.0796016402,0.0,1.0
67,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height260000-pole.txt,-0.00204700265238098,-0.310694326864167,-3.22080466545185e-16,0.000440973383306501,-3.83631657257383e-14,-0.310620172724791,1.25562808848262e-15,206.721704789285,0.621314499589476,13723.0792816433,0.0,1.0
68,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height260000-pole.txt,-0.00106001870744923,-0.310610436571785,2.48398341012954e-16,0.000231365210072716,-9.66831866303086e-15,-0.310591149895095,-4.87894365750266e-16,206.721271643803,0.621201586466997,13723.0790805075,0.0,1.0
69,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height260000-pole.txt,1.58994345467178e-13,-0.310581216822468,-3.5968915291975e-16,-6.68052852620393e-15,-1.42581259299224e-14,-0.310581216822467,8.96274360609982e-16,206.721122560552,0.621162433645207,13723.0790118748,0.0,1.0
70,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height260000-pole.txt,-0.00408750407000287,-0.311596994412214,-2.35713599111348e-16,0.000586304489191473,3.793851083983e-14,-0.311071822093707,-1.37864776561004e-15,206.727910141101,0.622668816506538,13723.0826995846,0.0,1.0
71,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height260000-pole.txt,-0.00427106012108368,-0.311530790245931,4.62316935358502e-16,0.000672102556988596,1.5507939984255e-14,-0.311008686376177,-3.41354277743483e-16,206.727107647466,0.622539476622567,13723.0821606882,0.0,1.0
72,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height260000-pole.txt,-0.00434952627586772,-0.311430828267328,-5.20738730024542e-16,0.000744281332084706,2.18958694491594e-14,-0.31093936387539,-3.56956624631907e-16,206.72620204903,0.622370192142996,13723.0816044609,0.0,1.0
73,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height260000-pole.txt,-0.004279860759338,-0.311298641258746,-7.88028314511211e-16,0.000786588667660736,7.67273614435404e-15,-0.31086645375417,-2.05286905096552e-16,206.725221026503,0.62216509501337,13723.0810472223,0.0,1.0
74,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height260000-pole.txt,-0.00402546021038699,-0.31114279169206,1.14570544654388e-15,0.000784012696925091,2.06367041510891e-14,-0.310793631797288,1.28763915762525e-15,206.724212702099,0.621936423489685,13723.0805105147,0.0,1.0
75,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height260000-pole.txt,-0.00356470896197543,-0.310977880912199,1.04506077999288e-16,0.000726249061172473,-7.44337317476473e-15,-0.310725289740028,5.83504056704542e-17,206.723241760355,0.621703170652881,13723.0800197066,0.0,1.0
76,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height260000-pole.txt,-0.00289732157333761,-0.310822152121456,1.1165863596414e-15,0.000610197724978143,-2.09397657633531e-14,-0.310666040695339,3.1111350746061e-15,206.722381711838,0.621488192817334,13723.0796016401,0.0,1.0
77,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height260000-pole.txt,-0.00204700265237786,-0.310694326864166,7.83395361927085e-17,0.000440973383308582,-5.40542003518718e-14,-0.310620172724786,6.50629384895372e-15,206.721704789285,0.62131449958947,13723.0792816431,0.0,1.0
78,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height260000-pole.txt,-0.00106001870745662,-0.310610436571787,-5.62476463788954e-16,0.000231365210073902,3.18959539769709e-14,-0.310591149895096,-3.33889884599099e-15,206.721271643802,0.621201586466994,13723.0790805075,0.0,1.0
79,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height260000-pole.txt,1.78106661363753e-13,-0.310581216822467,1.14596781499929e-16,-6.80228443017405e-15,8.7240056758503e-15,-0.310581216822467,1.72774392449143e-16,206.721122560552,0.621162433645207,13723.0790118748,0.0,1.0
80,tesseroid_vs_spherical_shell_files/effect-model-size1.0.tess-ratio0.0-height260000-pole.txt,-0.00408750406996239,-0.311596994412212,9.68528388593142e-16,0.000586304489192893,1.71610230366437e-15,-0.311071822093707,7.30701442278395e-16,206.727910141101,0.622668816506532,13723.0826995844,0.0,1.0
